data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7079342,887,YEM52249,52249,"05 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2012-)","Military Forces of Yemen (2012-) Security Belt Forces; STC: Southern Transitional Council",1,,,0,10,"Middle East",Yemen,Suqutra,Hidaybu,,Diksam,12.4241,53.9438,1,"Al Tagheer; Yemen Data Project","Local partner-National","On 5 May 2020, a military battalion from Diksam in the south of Socotra island (Hidaybu, Socotra) reportedly defected from the Hadi government to the Southern Transitional Council and announced its loyalty to the Security Belt Forces. *Note that this comes after a large series of defections to the STC by forces on the island.",0,1589229240,YEM
7079341,887,YEM52248,52248,"05 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Sanaa,Nihm,,"Al Madid",15.6445,44.4734,2,"Yemen Data Project; 26 September News - Pro-Hadi","Local partner-National","On 5 May 2020, pro-Hadi forces and affiliates reportedly thwarted an attack of pro-Houthi forces in Nihm front in the northeast of Sanaa (Nihm, Sanaa) with no report of fatalities nor injuries.",0,1589229240,YEM
7079340,887,YEM52247,52247,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,Sanaa,Nihm,,"Al Madid",15.6445,44.4734,2,"Yemen Data Project; Yemen News Agency (SABA) - Pro-Houthi","Local partner-National","On 5 May 2020, a Saudi-led coalition air raid was reported on Nihm district in the northeast of Sanaa (Sanaa) with no report of fatalities nor injuries.",0,1589229240,YEM
7079339,887,YEM52246,52246,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,Sadah,Shadaa,,Tuwayliq,16.85,43.2167,2,"Al Masirah; Yemen Data Project","Local partner-National","On 5 May 2020, four Saudi-led coalition air raids were reported on Wadi al Jarah (Al Dhaher, Sadah) and east of Tuwayliq mountain (Shadaa, Sadah) in northwestern Yemen with no report of fatalities nor injuries.",0,1589229240,YEM
7079338,887,YEM52245,52245,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Sadah,Saadah,,Sadah,16.9402,43.7639,3,"Yemen Data Project; Emirates News Agency","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly launched two ballistic missiles from alleged civilian facilities in Sanaa governorate towards Saudi Arabia in northwestern Yemen. One reportedly fell in Amran governorate after 121km and the other in Sadah governorate after 148km. No fatalities nor injuries were reported.",0,1589229240,YEM
7079337,887,YEM52244,52244,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,Sadah,"Al Dhaher",,"Wadi al Jarah",16.8251,43.2277,1,"Al Masirah; Yemen Data Project","Local partner-National","On 5 May 2020, four Saudi-led coalition air raids were reported on Wadi al Jarah (Al Dhaher, Sadah) and east of Tuwayliq mountain (Shadaa, Sadah) in northwestern Yemen with no report of fatalities nor injuries.",0,1589229240,YEM
7079336,887,YEM52243,52243,"05 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Marib,Sirwah,,"Suq Sirwah",15.4493,45.0189,2,"26 September News - Pro-Hadi; Yemen Data Project","Local partner-National","On 5 May 2020, pro-Hadi forces and affiliates reportedly responded to pro-Houthi shelling in Sirwah district west of Marib city (Marib) with no report of fatalities nor injuries.",0,1589229240,YEM
7079335,887,YEM52242,52242,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,Marib,Majzar,,Majzar,15.85,44.775,2,"Yemen Data Project; Yemen News Agency (SABA) - Pro-Houthi","Local partner-National","On 5 May 2020, five Saudi-led coalition air raids were reported on Majzar district west of Marib city (Marib) with no report of fatalities nor injuries.",0,1589229240,YEM
7079334,887,YEM52241,52241,"05 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Marib,Mahliyah,,Qaniyah,14.5712,45.27,2,"Yemen Data Project; Al Tagheer; Al Sahwa (Yemen)","Local partner-National","On 5 May 2020, pro-Hadi forces and Popular Resistance fighters reportedly thwarted attacks of pro-Houthi forces on Qaniyah front (Mahliyah, Marib) at the border between Marib and Al Bayda governorates, in Al Hammah and Yisbal checkpoint areas (As sawadiyah, Al Bayda). They then reportedly made territorial gains towards Al Wahabiyah region, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",3,1589229240,YEM
7079333,887,YEM52240,52240,"05 May 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Yemen)",,3,"Civilians (Yemen)","Farmers (Yemen)",7,37,"Middle East",Yemen,Lahij,Tuban,,"Ar Rubat",12.9504,44.9552,1,"Yemen Data Project; Crater Sky","Local partner-National","On 5 May 2020, unidentified gunmen reportedly seized a citizen's farm in Ar Rubat area of Tuban district (Lahij) and kidnapped his two sons before seizing other agricultural lands and houses in the area, forcing the eviction of citizens, with no report of fatalities nor injuries.",0,1589229240,YEM
7079332,887,YEM52238,52238,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Amran,Amran,,Amran,15.6594,43.9439,3,"Emirates News Agency; Yemen Data Project","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly launched two ballistic missiles from alleged civilian facilities in Sanaa governorate towards Saudi Arabia in northwestern Yemen. One reportedly fell in Amran governorate after 121km and the other in Sadah governorate after 148km. No fatalities nor injuries were reported.",0,1589229240,YEM
7079331,887,YEM52237,52237,"05 May 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Civilians (Yemen)",,7,17,"Middle East",Yemen,"Al Jawf","Al Maton",,"Al Matun",16.2306,44.5848,1,"Yemen Data Project; Khabar News Agency (Yemen)","Local partner-National","On 5 May 2020, a landmine allegedly planted by pro-Houthi forces in Al Maton district in northwestern Yemen (Al Jawf) reportedly exploded as a civilian car was passing by, killing one and injuring another.",1,1589229240,YEM
7079330,887,YEM52236,52236,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"At Tuhayta",14.1836,43.2264,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly fired 82mm mortar shells, RPGs and B-10 recoilless rifles at residential areas of Tuhayat district in western Yemen (Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079329,887,YEM52235,52235,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"At Tuhayta",14.1836,43.2264,1,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly fired 23mm, 14.5mm, 12.7mm and 7.62mm machine guns at residential areas of Tuhayta city in western Yemen (At Tuhayat, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079328,887,YEM52234,52234,"05 May 2020",2020,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"At Tuhayta",14.1836,43.2264,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have clashed with pro-Houthi forces in Tuhayat district in western Yemen (Al Hudaydah) after the latter shelled Tuhayta city. No fatalities nor injuries were reported.",0,1589229240,YEM
7079327,887,YEM52233,52233,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces",,3,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"Al Jabaliyah",14.0725,43.1589,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly shelled anti-Houthi National Resistance Forces in Al Fazzah and Al Jabaliyah areas in western Yemen (At Tuhayat, Al Hudaydah), injuring a number of fighters with no fatalities reported.",0,1589229240,YEM
7079326,887,YEM52232,52232,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces",,3,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"Al Fazzah",14.1031,43.1016,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly shelled anti-Houthi National Resistance Forces in Al Fazzah and Al Jabaliyah areas in western Yemen (At Tuhayat, Al Hudaydah), injuring a number of fighters with no fatalities reported.",0,1589229240,YEM
7079325,887,YEM52231,52231,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 50",14.7939,42.9994,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have shelled pro-Houthi forces that were firing at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah). They claimed to have killed a number of fighters; unknown reported fatalities coded as 10 and spread across three locations.",3,1589229240,YEM
7079324,887,YEM52230,52230,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 50",14.7939,42.9994,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly fired mortar shells and machine guns at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah), with no report of fatalities nor injuries.",0,1589229240,YEM
7079323,887,YEM52229,52229,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 50",14.7939,42.9994,1,"Yemen Data Project; Al Masirah","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces reportedly shelled scattered areas of Street 50 and Ad Dubyani neighbourhood in July 7 area in the east and northeast of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079322,887,YEM52228,52228,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Madinat al Salah",14.82,42.994,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have shelled pro-Houthi forces that were firing at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah). They claimed to have killed a number of fighters; unknown reported fatalities coded as 10 and spread across three locations.",4,1589229240,YEM
7079321,887,YEM52227,52227,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Madinat al Salah",14.82,42.994,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly fired mortar shells and machine guns at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah), with no report of fatalities nor injuries.",0,1589229240,YEM
7079320,887,YEM52226,52226,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Al Yamani Dairy Factory",14.7804,42.9998,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have shelled pro-Houthi forces that were firing at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah). They claimed to have killed a number of fighters; unknown reported fatalities coded as 10 and spread across three locations.",3,1589229240,YEM
7079319,887,YEM52225,52225,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Al Yamani Dairy Factory",14.7804,42.9998,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly fired mortar shells and machine guns at residential neighbourhoods in Sanaa Street, coded at Al Yamani Dairy Factory, and Street 50 in the east of Hodeidah Red Sea port city, as well as at the Salah Complex in the north of the city (Al Hali, Al Hudaydah), with no report of fatalities nor injuries.",0,1589229240,YEM
7079318,887,YEM52224,52224,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Al Yamani Dairy Factory",14.7804,42.9998,1,"Al Amaliqah; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces reportedly destroyed a tank belonging to pro-Houthi forces with artillery fire on Thabit Brothers Industrial Complex in the east of Hodeidah Red Sea port city, coded at Al Yamani Dairy Factory (Al Hali, Al Hudaydah), with no report of fatalities nor injuries.",0,1589229240,YEM
7079317,887,YEM52223,52223,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-7 July",14.8033,42.9809,1,"Al Masirah; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces reportedly shelled scattered areas of Street 50 and Ad Dubyani neighbourhood in July 7 area in the east and northeast of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079316,887,YEM52222,52222,"05 May 2020",2020,1,"Strategic developments","Change to group/activity","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Al Hudaydah-Kilu 16",14.7979,43.0789,1,"Al Hudhud; Yemen Data Project","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces reportedly established two fortifications in Kilu 16 area in the east of Hodeidah Red Sea port city (Ad Durayhimi, Al Hudaydah).",0,1589229240,YEM
7079315,887,YEM52221,52221,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have fired artillery shells at pro-Houthi forces south and southeast of Durayhimi district in western Yemen (Al Hudaydah) after the latter shelled farms and villages in the area. They claimed to have killed a number of fighters; unknown reported fatalities coded as 10.",10,1589229240,YEM
7079314,887,YEM52220,52220,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, pro-Houthi forces reportedly shelled farms and populated villages south and southeast of Durayhimi district in western Yemen (Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079313,887,YEM52219,52219,"05 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces","Operation Restoring Hope",3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Masirah","Local partner-National","On 5 May 2020, anti-Houthi National Resistance and Saudi-led coalition forces reportedly fired heavy and medium weapons at Ad Dahfash village in western Yemen (Ad Durayhimi, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079312,887,YEM52218,52218,"05 May 2020",2020,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 5 May 2020, anti-Houthi National Resistance forces claimed to have thwarted an attack of pro-Houthi forces east of Durayhimi in western Yemen (Ad Durayhimi, Al Hudaydah), destroying military equipment and killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,1589229240,YEM
7079311,887,YEM52217,52217,"05 May 2020",2020,2,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Bayda","Radman Al Awad",,"An Najd",14.4215,45.296,2,"Al Mashhad Al Yemeni; Yemen Data Project","Local partner-National","Around 5 May 2020, pro-Houthi reinforcements from Dhamar governorate and Rada (Al Bayda) reportedly arrived in Radman Al Awad and As Sawadiyah districts (Al Bayda) as tensions between tribesmen and pro-Houthi forces are increasing in Al Bayda governorate.",0,1589229240,YEM
7079310,887,YEM52216,52216,"05 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,Yisbal,14.5316,45.3172,1,"Yemen Data Project; Al Tagheer; Al Sahwa (Yemen)","Local partner-National","On 5 May 2020, pro-Hadi forces and Popular Resistance fighters reportedly thwarted attacks of pro-Houthi forces on Qaniyah front (Mahliyah, Marib) at the border between Marib and Al Bayda governorates, in Al Hammah and Yisbal checkpoint areas (As Sawadiyah, Al Bayda). They then reportedly made territorial gains towards Al Wahabiyah region, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",4,1589229240,YEM
7079309,887,YEM52215,52215,"05 May 2020",2020,2,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,"As Sawadiyah",14.3011,45.2215,2,"Al Mashhad Al Yemeni; Yemen Data Project","Local partner-National","Around 5 May 2020, pro-Houthi reinforcements from Dhamar governorate and Rada (Al Bayda) reportedly arrived in Radman Al Awad and As Sawadiyah districts (Al Bayda) as tensions between tribesmen and pro-Houthi forces are increasing in Al Bayda governorate.",0,1589229240,YEM
7079308,887,YEM52214,52214,"05 May 2020",2020,1,Battles,"Government regains territory","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,"Al Wahabiyah",14.4598,45.362,2,"Al Tagheer; Al Sahwa (Yemen); Yemen Data Project","Local partner-National","On 5 May 2020, pro-Hadi forces and Popular Resistance fighters reportedly thwarted attacks of pro-Houthi forces on Qaniyah front (Mahliyah, Marib) at the border between Marib and Al Bayda governorates, in Al Hammah and Yisbal checkpoint areas (As Sawadiyah, Al Bayda). They then reportedly made territorial gains towards Al Wahabiyah region, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",4,1589229240,YEM
7079307,887,YEM52213,52213,"05 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Yemen)",,3,"Civilians (Yemen)","Subaihi Tribal Group (Yemen)",7,37,"Middle East",Yemen,Aden,"Dar Sad",,"Aden-Jawlat al Karaa",12.8994,44.9834,1,"Yemen Data Project; Al Ameen Press","Local partner-National","On 5 May 2020, unidentified gunmen reportedly attempted to assassinate a citizen from the Subaihi tribe in Al Karaa qat market in the north of Aden, located around 200m north of Jawlat al Karaa (Dar Sad, Aden), seriously injuring him.",0,1589229240,YEM
7079306,887,YEM52212,52212,"05 May 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Yemen)",,3,"Police Forces of Yemen (2012-) Special Security Forces",,1,13,"Middle East",Yemen,Aden,"Dar Sad",,"Aden-Jawlat al Karaa",12.8994,44.9834,2,"Al Ameen Press; Yemen Data Project","Local partner-National","On 5 May 2020, clashes reportedly erupted between police forces from Basatin station and unidentified gunmen after the latter attempted to assassinate a citizen from the Subaihi tribe in Al Karaa qat market in the north of Aden, located around 200m north of Jawlat al Karaa (Dar Sad, Aden). No fatalities nor injuries were reported but the six gunmen were reportedly arrested near Al Burayhi Hospital in the south of the city.",0,1589229240,YEM
7079305,887,YEM52210,52210,"05 May 2020",2020,1,Battles,"Armed clash","Southern Resistance",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Bab Ghaliq",13.925,44.6493,2,"Yemen Data Project; Aden Lang","Local partner-National","On 5 May 2020, southern forces (coded as Southern Resistance) claimed to have thwarted an attack of pro-Houthi forces in Bab Ghaliq front (Qaatabah, Ad Dali) with no report of fatalities nor injuries.",0,1589229240,YEM
7079304,887,YEM52209,52209,"05 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali","Al Azariq",,Tuwarsah,13.6128,44.5408,2,"Yemen Data Project; Al Mashhad Al Yemeni","Local partner-National","On 5 May 2020, pro-Hadi forces and affiliates (coded as Southern Resistance) claimed to have thwarted an attack of pro-Houthi forces in Tuwarsah front (Al Azariq, Ad Dali), at the border between Ad Dali and Taizz governorates, with no report of fatalities nor injuries.",0,1589229240,YEM
7079496,887,YEM52197,52197,"04 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Yemen)",,6,,,0,60,"Middle East",Yemen,"Amanat al Asimah","Old City",,Sanaa,15.3547,44.2067,2,"Yemen News Agency (SABA) - Pro-Houthi",National,"On 4 May 2020, dozens of employees of the minstry of trade and industry protested in Sanaa (Old City, Amanat al Asimah) against the actions of the Saudi-led coalition, specifically a customs inspection point in Afar (Al Malagim, Al Bayda) on 2 May 2020 (YEM52058). [size=dozens]",0,1589229241,YEM
7079492,887,YEM52185,52185,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,Yisbal,14.5316,45.3172,2,Twitter,"New media","On 4 May 2020, clashes were reported between pro-Hadi forces and affiliates (coded as Popular Resistance) on one side and pro-Houthi forces on the other in Al Arja area of Yisbal region (As Sawadiyah, Al Bayda) of the Qaniyah front, at the border between Marib and Al Bayda governorates. No fatalities nor injuries were reported.",0,1589229241,YEM
7079459,887,YEM52198,52198,"04 May 2020",2020,1,"Strategic developments","Change to group/activity","Police Forces of Yemen (2012-)",,1,,,0,10,"Middle East",Yemen,Hadramawt,"Al Mukalla City",,"Al Mukalla",14.5425,49.1242,2,"Al Masdar",National,"On 4 May 2020, security forces deployed throughout Al Mukalla City (Al Mukalla City, Hadramawt) to prevent ongoing pro-STC protests in the city.",0,1589229240,YEM
7079445,887,YEM52199,52199,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Hajjah,Harad,,"Ahim Junction",16.3257,43.0892,1,"Aden al Ghad",National,"On 4 May 2020, pro-Hadi forces reportedly thwarted a Houthi attack northwest of Ahim Junction (Harad, Hajjah), incurring fatalities and damaging vehicles of the Houthi forces. Unclear fatalities coded as 10.",10,1589229240,YEM
7079436,887,YEM52183,52183,"04 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Yemen)","STC: Southern Transitional Council",6,,,0,60,"Middle East",Yemen,Abyan,Lawdar,,Lawdar,13.8828,45.8686,1,"Aden al Ghad",Subnational,"On 4 May 2020, hundreds of people participated in an STC-organized demonstration in Lawdar city (Lawdar, Abyan) in support of the STC and for self-administration of South Yemen. A spontaneous demonstration the day before gathered dozens of pro-STC protesters. [size=hundreds]",0,1589229240,YEM
7079435,887,YEM52184,52184,"04 May 2020",2020,1,"Strategic developments","Disrupted weapons use","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Az Zaylah",13.9733,44.6746,1,"Aden al Ghad",National,"On 4 May 2020, joint pro-Hadi and Southern Resistance forces reportedly shot down a Houthi drone over Az Zaylah Yais (Qaatabah, Ad Dali) on the Murays front. The joint forces also fired upon another drone north of the area, but failed to shoot it down.",0,1589229240,YEM
7079433,887,YEM52201,52201,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Military Forces of Yemen (2012-)",,1,11,"Middle East",Yemen,Marib,Mahliyah,,Qaniyah,14.5712,45.27,2,"26 September News - Pro-Hadi",National,"On 4 May 2020, pro-Hadi force reportedly thwarted a Houthi attack on the Qaniyah front (Mahliyah, Marib), incurring fatalities among Houthi forces, damaging vehicles, and forcing their retreat. Unclear fatalities coded as 10.",10,1589229240,YEM
7079303,887,YEM52208,52208,"04 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Yemen (2012-) 22nd Armored Brigade","Al Islah Party",1,"Civilians (Yemen)","Government of Yemen (2012-)",7,17,"Middle East",Yemen,Taizz,"Sabir Al Mawadim",,"Dar an Nasr",13.5582,44.0163,2,"Yemenat; Yemen Data Project","Local partner-National","On 4 May 2020, gunmen of the Islah-affiliated 22nd Armored Brigade reportedly stormed the financial office of Sabir Al Mawadim district (Taizz) and assaulted the manager after the latter allegedly refused to approve the district's budget. No fatalities were reported.",0,1589229240,YEM
7079302,887,YEM52207,52207,"04 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Taizz,"Dimnat Khadir",,"Ad Dimnah",13.454,44.1817,2,"Al Mashhad Al Yemeni; Yemen Data Project","Local partner-National","On 4 May 2020, pro-Houthi reinforcements reportedly arrived in Dimnat Khadir district (Taizz) from Al Hawban region (Sabir Al Mawadim, Taizz) and Ibb governorate for the second consecutive day.",0,1589229240,YEM
